102	0	1	1	145.289855
102	0	1	2	144.240605
102	0	1	3	144.925187
102	0	1	4	157.738906
102	0	1	5	161.875796
102	0	1	6	158.279091
102	0	1	7	159.588422
102	0	1	8	158.950634
102	0	1	9	157.769478
102	0	1	10	116.600874
102	0	1	11	116.796912
102	0	1	12	116.093612
102	0	1	13	117.900517
102	0	1	14	116.034111
102	0	1	15	116.897342
102	0	1	16	116.055456
102	0	1	17	116.603504
102	0	1	18	115.709461
102	0	1	19	115.048057
102	0	1	20	115.164172
102	0	1	21	117.142585
102	0	1	22	116.894184
102	0	1	23	117.396241
102	0	1	24	115.694939
102	0	1	25	117.535428
102	0	1	26	117.110399
102	0	1	27	116.484077
102	0	1	28	116.591639
102	0	1	29	118.267847
102	0	1	30	116.292719
102	0	1	31	119.146685
102	0	2	1	146.915087
102	0	2	2	147.556185
102	0	2	3	143.978837
102	0	2	4	158.124838
102	0	2	5	160.501523
102	0	2	6	157.068107
102	0	2	7	159.542334
102	0	2	8	160.899625
102	0	2	9	162.297532
102	0	2	10	117.210970
102	0	2	11	116.863402
102	0	2	12	116.300405
102	0	2	13	115.093236
102	0	2	14	116.082307
102	0	2	15	115.229104
102	0	2	16	115.668563
102	0	2	17	114.953792
102	0	2	18	115.953009
102	0	2	19	114.967613
102	0	2	20	116.572886
102	0	2	21	113.615712
102	0	2	22	115.877684
102	0	2	23	115.911027
102	0	2	24	115.262847
102	0	2	25	117.224597
102	0	2	26	115.982251
102	0	2	27	115.228069
102	0	2	28	115.785105
102	0	2	29	117.587610
102	0	2	30	115.519608
102	0	2	31	115.470695
102	0	3	1	148.111809
102	0	3	2	144.397995
102	0	3	3	144.761613
102	0	3	4	155.885818
102	0	3	5	159.307163
102	0	3	6	158.381662
102	0	3	7	158.298831
102	0	3	8	160.089470
102	0	3	9	161.520132
102	0	3	10	116.923445
102	0	3	11	115.059549
102	0	3	12	116.183579
102	0	3	13	118.578222
102	0	3	14	115.871041
102	0	3	15	94.064459
102	0	3	16	117.450421
102	0	3	17	113.369571
102	0	3	18	118.634757
102	0	3	19	117.282236
102	0	3	20	118.022849
102	0	3	21	117.442001
102	0	3	22	116.739260
102	0	3	23	116.416980
102	0	3	24	116.276982
102	0	3	25	115.698536
102	0	3	26	114.665502
102	0	3	27	116.852085
102	0	3	28	115.708814
102	0	3	29	117.485838
102	0	3	30	116.952842
102	0	3	31	116.484325
102	0	4	1	148.004718
102	0	4	2	145.402833
102	0	4	3	147.041161
102	0	4	4	165.919913
102	0	4	5	167.087657
102	0	4	6	162.016008
102	0	4	7	159.056658
102	0	4	8	160.952692
102	0	4	9	159.576766
102	0	4	10	116.340335
102	0	4	11	115.571908
102	0	4	12	116.674755
102	0	4	13	117.023073
102	0	4	14	115.094236
102	0	4	15	117.491620
102	0	4	16	111.480171
102	0	4	17	116.871647
102	0	4	18	117.514876
102	0	4	19	117.123691
102	0	4	20	117.714008
102	0	4	21	118.521284
102	0	4	22	117.065441
102	0	4	23	116.728938
102	0	4	24	119.071553
102	0	4	25	117.528362
102	0	4	26	118.466908
102	0	4	27	118.670705
102	0	4	28	118.807844
102	0	4	29	118.993326
102	0	4	30	118.743066
102	0	4	31	117.943769
102	0	5	1	145.591839
102	0	5	2	148.838262
102	0	5	3	147.239689
102	0	5	4	161.742126
102	0	5	5	162.600330
102	0	5	6	161.709732
102	0	5	7	162.343889
102	0	5	8	161.013082
102	0	5	9	159.911778
102	0	5	10	116.282231
102	0	5	11	115.549244
102	0	5	12	117.299538
102	0	5	13	116.035575
102	0	5	14	115.553759
