128	0	1	1	145.289855
128	0	1	2	144.240605
128	0	1	3	144.925187
128	0	1	4	157.738906
128	0	1	5	161.875796
128	0	1	6	158.279091
128	0	1	7	159.588422
128	0	1	8	158.950634
128	0	1	9	157.769478
128	0	1	10	116.600874
128	0	1	11	116.796912
128	0	1	12	116.093612
128	0	1	13	117.900517
128	0	1	14	116.034111
128	0	1	15	116.897342
128	0	1	16	116.055456
128	0	1	17	116.603504
128	0	1	18	115.709461
128	0	1	19	115.048057
128	0	1	20	115.164172
128	0	1	21	117.142585
128	0	1	22	116.894184
128	0	1	23	117.396241
128	0	1	24	115.694939
128	0	1	25	117.535428
128	0	1	26	117.110399
128	0	1	27	116.484077
128	0	1	28	116.591639
128	0	1	29	118.267847
128	0	1	30	116.292719
128	0	1	31	119.146685
128	0	2	1	146.915087
128	0	2	2	147.556185
128	0	2	3	143.978837
128	0	2	4	158.124838
128	0	2	5	160.501523
128	0	2	6	157.068107
128	0	2	7	158.120039
128	0	2	8	160.899625
128	0	2	9	162.297532
128	0	2	10	116.348114
128	0	2	11	116.863402
128	0	2	12	116.300405
128	0	2	13	115.093236
128	0	2	14	116.082307
128	0	2	15	115.229104
128	0	2	16	115.668563
128	0	2	17	114.953792
128	0	2	18	115.953009
128	0	2	19	114.967613
128	0	2	20	116.572886
128	0	2	21	113.615712
128	0	2	22	115.877684
128	0	2	23	115.911027
128	0	2	24	115.262847
128	0	2	25	117.224597
128	0	2	26	115.982251
128	0	2	27	115.228069
128	0	2	28	115.785105
128	0	2	29	117.587610
128	0	2	30	115.519608
128	0	2	31	115.470695
128	0	3	1	148.111809
128	0	3	2	144.397995
128	0	3	3	144.761613
128	0	3	4	155.885818
128	0	3	5	159.307163
128	0	3	6	158.381662
128	0	3	7	158.298831
128	0	3	8	160.089470
128	0	3	9	161.520132
128	0	3	10	116.923445
128	0	3	11	115.059549
128	0	3	12	116.183579
128	0	3	13	118.578222
128	0	3	14	115.871041
128	0	3	15	94.064459
128	0	3	16	117.450421
128	0	3	17	113.369571
128	0	3	18	118.634757
128	0	3	19	117.282236
128	0	3	20	118.022849
128	0	3	21	117.442001
128	0	3	22	116.739260
128	0	3	23	116.416980
128	0	3	24	116.276982
128	0	3	25	115.698536
128	0	3	26	114.665502
128	0	3	27	116.852085
128	0	3	28	115.708814
128	0	3	29	117.485838
128	0	3	30	116.952842
128	0	3	31	116.484325
128	0	4	1	148.004718
128	0	4	2	145.402833
128	0	4	3	147.041161
128	0	4	4	165.919913
128	0	4	5	167.087657
128	0	4	6	162.016008
128	0	4	7	159.056658
128	0	4	8	160.952692
128	0	4	9	159.576766
128	0	4	10	116.340335
128	0	4	11	115.571908
128	0	4	12	116.674755
128	0	4	13	117.023073
128	0	4	14	115.094236
128	0	4	15	117.491620
128	0	4	16	111.480171
128	0	4	17	116.871647
128	0	4	18	117.514876
128	0	4	19	117.123691
128	0	4	20	117.714008
128	0	4	21	118.521284
128	0	4	22	117.065441
128	0	4	23	116.728938
128	0	4	24	119.071553
128	0	4	25	117.528362
128	0	4	26	118.466908
128	0	4	27	118.670705
128	0	4	28	118.807844
128	0	4	29	118.993326
128	0	4	30	118.743066
128	0	4	31	117.943769
128	0	5	1	145.591839
128	0	5	2	148.838262
128	0	5	3	147.239689
128	0	5	4	161.742126
128	0	5	5	162.600330
128	0	5	6	161.709732
128	0	5	7	162.343889
128	0	5	8	161.013082
128	0	5	9	159.911778
128	0	5	10	116.282231
128	0	5	11	115.549244
128	0	5	12	117.299538
128	0	5	13	116.035575
128	0	5	14	115.553759
128	0	5	15	115.691784
128	0	5	16	117.718527
128	0	5	17	117.736395
128	0	5	18	116.368400
128	0	5	19	117.801535
128	0	5	20	116.987659
128	0	5	21	118.892427
128	0	5	22	116.156358
128	0	5	23	118.456919
128	0	5	24	117.154941
128	0	5	25	116.964383
128	0	5	26	115.198569
128	0	5	27	117.332894
128	0	5	28	115.390962
128	0	5	29	118.499486
128	0	5	30	116.012389
128	0	5	31	117.846937
128	0	6	1	141.403369
128	0	6	2	144.369989
128	0	6	3	145.265640
128	0	6	4	159.595573
128	0	6	5	159.175509
128	0	6	6	159.637650
128	0	6	7	161.158452
128	0	6	8	157.175933
128	0	6	9	158.941358
128	0	6	10	114.367053
128	0	6	11	113.000877
128	0	6	12	116.411116
128	0	6	13	115.602226
128	0	6	14	117.042744
128	0	6	15	115.201141
128	0	6	16	118.558616
128	0	6	17	117.300498
128	0	6	18	117.342915
128	0	6	19	117.253504
128	0	6	20	118.883144
128	0	6	21	114.785835
128	0	6	22	119.774567
128	0	6	23	116.157458
128	0	6	24	117.408699
128	0	6	25	116.078020
128	0	6	26	115.587634
128	0	6	27	117.170538
128	0	6	28	117.075179
128	0	6	29	116.629882
128	0	6	30	115.010723
128	0	6	31	114.321135
128	0	7	1	146.953588
128	0	7	2	143.394382
128	0	7	3	145.417302
128	0	7	4	167.507081
128	0	7	5	163.293862
128	0	7	6	164.402350
128	0	7	7	165.513672
128	0	7	8	161.441708
128	0	7	9	158.394306
128	0	7	10	114.648124
128	0	7	11	117.680140
128	0	7	12	115.375418
128	0	7	13	114.947275
128	0	7	14	116.033483
128	0	7	15	115.370389
128	0	7	16	114.861949
128	0	7	17	114.988386
128	0	7	18	113.937156
128	0	7	19	115.048381
128	0	7	20	115.419869
128	0	7	21	120.627575
128	0	7	22	119.321881
128	0	7	23	116.392744
128	0	7	24	116.487889
128	0	7	25	117.926677
128	0	7	26	116.973951
128	0	7	27	113.513014
128	0	7	28	116.043404
128	0	7	29	114.030497
128	0	7	30	115.908623
128	0	7	31	116.162615
128	0	8	1	145.303175
128	0	8	2	144.509966
128	0	8	3	144.940118
128	0	8	4	160.430722
128	0	8	5	159.484230
128	0	8	6	160.083324
128	0	8	7	158.256368
128	0	8	8	160.877895
128	0	8	9	154.611587
128	0	8	10	116.086413
128	0	8	11	115.836748
128	0	8	12	116.085300
128	0	8	13	116.005111
128	0	8	14	115.493696
128	0	8	15	116.089048
128	0	8	16	115.009526
128	0	8	17	114.738298
128	0	8	18	114.805378
128	0	8	19	113.864456
128	0	8	20	117.760322
128	0	8	21	115.745156
128	0	8	22	116.891916
128	0	8	23	114.272423
128	0	8	24	115.932692
128	0	8	25	116.956522
128	0	8	26	115.199277
128	0	8	27	118.109586
128	0	8	28	117.439515
128	0	8	29	117.225443
128	0	8	30	116.454761
128	0	8	31	115.857456
128	0	9	1	146.006793
128	0	9	2	149.232340
128	0	9	3	148.113358
128	0	9	4	161.700609
128	0	9	5	165.931738
128	0	9	6	160.110385
128	0	9	7	164.474533
128	0	9	8	160.396412
128	0	9	9	164.294676
128	0	9	10	120.520106
128	0	9	11	118.073316
128	0	9	12	115.837079
128	0	9	13	118.020411
128	0	9	14	116.418987
128	0	9	15	117.886030
128	0	9	16	116.939393
128	0	9	17	118.113074
128	0	9	18	117.342903
128	0	9	19	119.088895
128	0	9	20	116.819371
128	0	9	21	118.708435
128	0	9	22	117.077947
128	0	9	23	119.193578
128	0	9	24	116.301530
128	0	9	25	117.825855
128	0	9	26	116.645284
128	0	9	27	116.557123
128	0	9	28	115.892573
128	0	9	29	116.644152
128	0	9	30	117.507263
128	0	9	31	115.534147
128	0	10	1	150.511496
128	0	10	2	148.615653
128	0	10	3	144.436589
128	0	10	4	164.013653
128	0	10	5	155.356019
128	0	10	6	157.078596
128	0	10	7	156.207793
128	0	10	8	160.741201
128	0	10	9	157.213767
128	0	10	10	116.884361
128	0	10	11	116.778536
128	0	10	12	117.126361
128	0	10	13	118.031606
128	0	10	14	116.378256
128	0	10	15	116.753985
128	0	10	16	115.990964
128	0	10	17	115.940074
128	0	10	18	120.328208
128	0	10	19	116.150370
128	0	10	20	116.518933
128	0	10	21	117.309633
128	0	10	22	117.879704
128	0	10	23	119.936047
128	0	10	24	117.171818
128	0	10	25	117.313531
128	0	10	26	115.765641
128	0	10	27	116.035865
128	0	10	28	116.157893
128	0	10	29	117.075701
128	0	10	30	116.668280
128	0	10	31	117.844838
128	0	11	1	147.999893
128	0	11	2	147.017292
128	0	11	3	145.311112
128	0	11	4	160.500755
128	0	11	5	164.659207
128	0	11	6	158.785259
128	0	11	7	158.074203
128	0	11	8	157.395261
128	0	11	9	159.404877
128	0	11	10	115.532809
128	0	11	11	115.684923
128	0	11	12	115.047973
128	0	11	13	116.197963
128	0	11	14	116.610564
128	0	11	15	116.071938
128	0	11	16	112.794396
128	0	11	17	116.819816
128	0	11	18	116.905335
128	0	11	19	117.789397
128	0	11	20	115.247658
128	0	11	21	117.583607
128	0	11	22	116.305171
128	0	11	23	121.430110
128	0	11	24	115.419211
128	0	11	25	114.470084
128	0	11	26	115.092277
128	0	11	27	116.662550
128	0	11	28	117.244982
128	0	11	29	117.097938
128	0	11	30	115.492431
128	0	11	31	118.836511
128	0	12	1	149.869840
128	0	12	2	145.571157
128	0	12	3	146.369017
128	0	12	4	160.581829
128	0	12	5	157.895520
128	0	12	6	162.758226
128	0	12	7	158.713476
128	0	12	8	162.316042
128	0	12	9	160.264246
128	0	12	10	118.341441
128	0	12	11	116.858459
128	0	12	12	116.016470
128	0	12	13	116.174508
128	0	12	14	116.178676
128	0	12	15	116.257608
128	0	12	16	116.746948
128	0	12	17	115.758813
128	0	12	18	116.733429
128	0	12	19	116.036399
128	0	12	20	117.313241
128	0	12	21	116.397320
128	0	12	22	117.200294
128	0	12	23	117.462210
128	0	12	24	114.525005
128	0	12	25	116.093797
128	0	12	26	114.068771
128	0	12	27	113.889044
128	0	12	28	115.786565
128	0	12	29	115.287231
128	0	12	30	113.950624
128	0	12	31	114.854353
128	1	1	1	150.349898
128	1	1	2	145.005364
128	1	1	3	147.117884
128	1	1	4	162.985947
128	1	1	5	160.075998
128	1	1	6	160.701177
128	1	1	7	164.504255
128	1	1	8	160.987236
128	1	1	9	161.651411
128	1	1	10	115.516496
128	1	1	11	115.317483
128	1	1	12	115.066593
128	1	1	13	116.998081
128	1	1	14	114.436959
128	1	1	15	115.998071
128	1	1	16	116.590792
128	1	1	17	117.611616
128	1	1	18	117.577488
128	1	1	19	115.651984
128	1	1	20	115.449010
128	1	1	21	116.387938
128	1	1	22	115.065293
128	1	1	23	116.932592
128	1	1	24	115.112995
128	1	1	25	116.561885
128	1	1	26	116.125831
128	1	1	27	116.100684
128	1	1	28	115.141751
128	1	1	29	115.471164
128	1	1	30	114.492946
128	1	1	31	115.233919
128	1	2	1	144.527391
128	1	2	2	145.411564
128	1	2	3	148.445437
128	1	2	4	163.344156
128	1	2	5	162.112701
128	1	2	6	160.034368
128	1	2	7	164.747611
128	1	2	8	160.375949
128	1	2	9	163.373123
128	1	2	10	118.645552
128	1	2	11	117.650888
128	1	2	12	117.071930
128	1	2	13	119.364945
128	1	2	14	118.489522
128	1	2	15	117.857216
128	1	2	16	117.803203
128	1	2	17	117.574896
128	1	2	18	116.534793
128	1	2	19	117.451086
128	1	2	20	115.325655
128	1	2	21	118.642962
128	1	2	22	117.431468
128	1	2	23	117.774070
128	1	2	24	115.225715
128	1	2	25	116.760040
128	1	2	26	116.811981
128	1	2	27	116.306692
128	1	2	28	117.784501
128	1	2	29	116.302434
128	1	2	30	115.806890
128	1	2	31	115.449291
128	1	3	1	146.509357
128	1	3	2	148.818447
128	1	3	3	147.993598
128	1	3	4	168.481790
128	1	3	5	166.863684
128	1	3	6	164.131322
128	1	3	7	160.991118
128	1	3	8	162.517436
128	1	3	9	156.799441
128	1	3	10	118.087595
128	1	3	11	117.840520
128	1	3	12	119.721410
128	1	3	13	118.368135
128	1	3	14	115.163443
128	1	3	15	117.752950
128	1	3	16	114.363535
128	1	3	17	115.954529
128	1	3	18	113.998536
128	1	3	19	117.103075
128	1	3	20	114.721261
128	1	3	21	115.982453
128	1	3	22	115.230923
128	1	3	23	117.964309
128	1	3	24	117.831557
128	1	3	25	116.329898
128	1	3	26	118.607191
128	1	3	27	116.283735
128	1	3	28	117.991831
128	1	3	29	116.161127
128	1	3	30	118.547333
128	1	3	31	117.309957
128	1	4	1	154.192463
128	1	4	2	144.796088
128	1	4	3	148.450293
128	1	4	4	161.311721
128	1	4	5	157.962379
128	1	4	6	161.532816
128	1	4	7	160.986151
128	1	4	8	162.343292
128	1	4	9	164.642974
128	1	4	10	118.582220
128	1	4	11	118.131219
128	1	4	12	116.172670
128	1	4	13	117.512126
128	1	4	14	121.322879
128	1	4	15	116.964425
128	1	4	16	116.690324
128	1	4	17	118.838056
128	1	4	18	118.331314
128	1	4	19	118.331314
128	1	4	20	118.538070
128	1	4	21	117.152463
128	1	4	22	116.456890
128	1	4	23	118.184399
128	1	4	24	119.766234
128	1	4	25	118.969576
128	1	4	26	118.424013
128	1	4	27	119.196338
128	1	4	28	118.447711
128	1	4	29	118.158883
128	1	4	30	117.718567
128	1	4	31	116.819494
128	1	5	1	140.760038
128	1	5	2	147.161297
128	1	5	3	147.295768
128	1	5	4	156.668736
128	1	5	5	161.668093
128	1	5	6	161.635378
128	1	5	7	162.775153
128	1	5	8	160.265438
128	1	5	9	160.568924
128	1	5	10	117.520281
128	1	5	11	117.477459
128	1	5	12	118.171740
128	1	5	13	116.681000
128	1	5	14	115.199253
128	1	5	15	117.271127
128	1	5	16	115.526526
128	1	5	17	116.047041
128	1	5	18	117.167600
128	1	5	19	116.328434
128	1	5	20	116.692330
128	1	5	21	117.113676
128	1	5	22	116.171435
128	1	5	23	112.203305
128	1	5	24	117.160675
128	1	5	25	116.896559
128	1	5	26	115.136229
128	1	5	27	115.678102
128	1	5	28	114.557557
128	1	5	29	116.604023
128	1	5	30	113.707149
128	1	5	31	117.126769
128	1	6	1	150.266139
128	1	6	2	146.198709
128	1	6	3	147.263272
128	1	6	4	158.248408
128	1	6	5	159.840063
128	1	6	6	162.817697
128	1	6	7	164.974045
128	1	6	8	163.610439
128	1	6	9	163.119552
128	1	6	10	119.646308
128	1	6	11	117.931244
128	1	6	12	117.548371
128	1	6	13	115.995845
128	1	6	14	116.582154
128	1	6	15	115.784599
128	1	6	16	116.877617
128	1	6	17	117.720290
128	1	6	18	116.463391
128	1	6	19	119.196719
128	1	6	20	118.448170
128	1	6	21	118.409143
128	1	6	22	120.529206
128	1	6	23	118.439007
128	1	6	24	117.389810
128	1	6	25	118.428862
128	1	6	26	117.935534
128	1	6	27	126.097014
128	1	6	28	117.842203
128	1	6	29	117.349463
128	1	6	30	117.026486
128	1	6	31	116.589515
128	1	7	1	149.657295
128	1	7	2	143.668739
128	1	7	3	148.341306
128	1	7	4	167.755133
128	1	7	5	162.113936
128	1	7	6	161.094522
128	1	7	7	163.358122
128	1	7	8	160.794601
128	1	7	9	164.735853
128	1	7	10	112.377990
128	1	7	11	117.414427
128	1	7	12	115.242062
128	1	7	13	117.724023
128	1	7	14	115.866876
128	1	7	15	116.818232
128	1	7	16	117.376273
128	1	7	17	117.526788
128	1	7	18	117.646071
128	1	7	19	116.893665
128	1	7	20	116.860872
128	1	7	21	115.376718
128	1	7	22	116.818348
128	1	7	23	116.195610
128	1	7	24	117.531134
128	1	7	25	116.422135
128	1	7	26	117.052744
128	1	7	27	117.175134
128	1	7	28	116.810792
128	1	7	29	117.469072
128	1	7	30	116.528482
128	1	7	31	117.313962
128	1	8	1	152.626858
128	1	8	2	147.967327
128	1	8	3	145.760553
128	1	8	4	162.369231
128	1	8	5	161.977525
128	1	8	6	163.603971
128	1	8	7	162.561802
128	1	8	8	158.756056
128	1	8	9	159.790849
128	1	8	10	118.661433
128	1	8	11	114.478490
128	1	8	12	116.432127
128	1	8	13	115.745884
128	1	8	14	116.470142
128	1	8	15	116.262895
128	1	8	16	117.210061
128	1	8	17	116.524667
128	1	8	18	115.672911
128	1	8	19	118.234067
128	1	8	20	117.734561
128	1	8	21	118.255393
128	1	8	22	117.904502
128	1	8	23	118.023143
128	1	8	24	119.118381
128	1	8	25	118.833991
128	1	8	26	117.355179
128	1	8	27	116.305168
128	1	8	28	117.548004
128	1	8	29	116.324945
128	1	8	30	117.043192
128	1	8	31	117.897691
128	1	9	1	157.652405
128	1	9	2	144.292261
128	1	9	3	145.421738
128	1	9	4	159.738050
128	1	9	5	161.499630
128	1	9	6	161.499630
128	1	9	7	159.402992
128	1	9	8	157.519334
128	1	9	9	162.900224
128	1	9	10	115.907833
128	1	9	11	116.062787
128	1	9	12	114.709771
128	1	9	13	116.358102
128	1	9	14	115.037605
128	1	9	15	116.270729
128	1	9	16	117.711100
